Origin,Destination,Distance,Time
112,40,1460,383
112,41,448,138
112,42,1389,265
112,43,1778,336
112,44,805,198
112,45,1270,348
112,46,1270,348
112,47,1542,294
112,48,1784,336
112,49,1497,284
112,50,243,100
112,51,1729,326
112,52,1327,255
112,53,2264,423
112,54,1872,390
112,55,896,271
112,56,1313,354
112,57,425,189
112,58,197,91
112,59,205,93
112,60,2037,417
112,61,506,144
112,62,769,249
112,63,949,188
112,64,1658,313
112,65,189,131
112,66,189,131
112,67,499,143
112,68,1323,254
112,69,375,181
112,70,475,139
112,71,246,101
112,72,964,285
112,73,217,95
112,74,670,232
112,75,1441,276
112,76,1210,234
112,77,1951,403
112,78,1951,403
112,79,1770,334
112,80,1839,384
112,81,251,100
112,82,1379,263
112,83,1144,328
112,84,385,182
112,85,1132,329
112,86,188,90
112,87,251,100
112,88,2465,452
112,89,1180,337
112,90,2261,420
112,91,1099,268
112,92,1684,317
112,93,1341,259
112,94,2714,490
112,95,1241,240
112,96,1335,257
112,97,1359,261
112,98,1721,325
112,99,1310,252
112,100,1328,300
112,101,1267,244
112,102,552,153
112,103,1984,370
112,104,1938,363
112,105,1958,366
112,106,988,193
112,107,964,285
112,108,502,145
112,109,1893,352
112,110,1893,352
112,111,189,131
112,113,1231,238
112,114,681,236
112,115,264,199
112,116,1311,251
112,117,1403,268
112,118,558,213
112,119,1788,335
112,120,1316,252
112,121,604,221
112,122,1335,257
112,123,1458,381
112,124,222,113
112,125,74,14
112,126,1429,272
112,127,1178,231
112,128,2086,391
112,129,1316,252
112,130,1345,258
113,1,519,96
113,2,427,75
113,3,427,75
113,4,820,146
113,5,173,29
113,6,173,29
113,7,740,131
113,8,646,115
113,9,1396,249
113,10,260,45
113,11,260,45
113,12,1080,192
113,13,905,160
113,14,620,107
113,15,740,131
113,16,505,89
113,17,264,46
113,18,1114,197
113,19,149,28
113,20,228,40
113,21,0,0
113,22,1089,195
113,23,1280,228
113,24,1163,209
113,25,671,116
113,26,1212,218
113,27,113,19
113,28,485,86
113,29,202,36
113,30,364,65
113,31,1181,212
113,32,156,27
113,33,135,24
113,34,731,131
113,35,1210,214
113,36,1892,403
113,37,313,58
113,38,336,61
113,39,343,63
113,40,1642,286
113,41,594,107
113,42,242,42
113,43,631,113
113,44,686,122
113,45,1772,310
113,46,1772,310
113,47,395,71
113,48,637,113
113,49,350,61
113,50,537,96
113,51,581,103
113,52,180,32
113,53,1117,200
113,54,2298,452
113,55,1044,187
113,56,1789,314
113,57,653,117
113,58,494,90
113,59,502,92
113,60,2353,461
113,61,275,49
113,62,1165,206
113,63,282,50
113,64,511,90
113,65,329,61
113,66,329,61
113,67,281,50
113,68,176,31
113,69,787,143
113,70,305,54
113,71,689,183
113,72,1206,217
113,73,514,94
113,74,1070,190
113,75,294,53
113,76,63,11
113,77,1785,362
113,78,1785,362
113,79,623,111
113,80,2264,446
113,81,548,99
113,82,232,40
113,83,1646,290
113,84,797,144
113,85,1353,241
113,86,631,172
113,87,548,99
113,88,1318,229
113,89,1305,233
113,90,1114,197
113,91,1893,392
113,92,537,94
113,93,271,49
113,94,1567,267
113,95,10,2
113,96,241,44
113,97,128,23
113,98,574,102
113,99,78,14
113,100,1800,389
113,101,174,31
113,102,256,46
113,103,837,147
113,104,791,140
113,105,811,143
113,106,243,42
113,107,1206,217
113,108,364,65
113,109,746,129
113,110,746,129
113,111,329,61
113,112,519,96
113,114,689,122
113,115,255,48
113,116,164,28
113,117,256,45
113,118,1118,200
113,119,719,125
113,120,169,29
113,121,882,156
113,122,104,18
113,123,1868,326
113,124,855,179
113,125,476,88
113,126,282,49
113,127,391,70
113,128,939,168
113,129,169,29
113,130,113,20
114,1,634,136
114,2,286,45
114,3,286,45
114,4,221,39
114,5,862,141
114,6,862,141
114,7,51,9
114,8,505,85
114,9,626,111
114,10,429,68
114,11,429,68
114,12,939,162
114,13,216,38
114,14,479,76
114,15,51,9
114,16,364,59
114,17,887,147
114,18,973,167
114,19,754,125
114,20,595,98
114,21,689,112
114,22,400,73
114,23,554,98
114,24,412,72
114,25,530,85
114,26,461,81
114,27,576,92
114,28,344,56
114,29,569,94
114,30,958,161
114,31,430,75
114,32,845,139
114,33,740,121
114,34,504,81
114,35,521,92
114,36,1473,322
114,37,702,118
114,38,424,68
114,39,732,123
114,40,1010,170
114,41,326,55
114,42,447,71
114,43,490,83
114,44,202,36
114,45,903,153
114,46,903,153
114,47,497,81
114,48,450,73
114,49,339,53
114,50,531,89
114,51,440,73
114,52,701,115
114,53,651,112
114,54,2157,422
114,55,387,66
114,56,1157,198
114,57,360,61
114,58,554,94
114,59,547,92
114,60,2212,431
114,61,457,73
114,62,476,84
114,63,887,147
114,64,370,59
114,65,718,121
114,66,718,121
114,67,450,72
114,68,697,114
114,69,306,54
114,70,426,68
114,71,655,181
114,72,455,80
114,73,535,90
114,74,381,68
114,75,513,83
114,76,626,101
114,77,1644,332
114,78,1644,332
114,79,464,75
114,80,2123,416
114,81,697,119
114,82,457,73
114,83,777,133
114,84,295,52
114,85,584,103
114,86,597,170
114,87,697,119
114,88,1177,199
114,89,536,95
114,90,973,167
114,91,954,223
114,92,396,63
114,93,854,144
114,94,1426,237
114,95,699,114
114,96,659,109
114,97,817,135
114,98,433,72
114,99,768,126
114,100,1381,308
114,101,727,120
114,102,503,82
114,103,696,117
114,104,650,110
114,105,670,113
114,106,848,139
114,107,455,80
114,108,366,58
114,109,605,99
114,110,605,99
114,111,718,121
114,112,681,144
114,113,689,112
114,115,644,108
114,116,525,84
114,117,433,69
114,118,429,78
114,119,680,112
114,120,520,83
114,121,193,34
114,122,793,131
114,123,1064,180
114,124,459,105
114,125,865,148
114,126,407,64
114,127,986,166
114,128,798,138
114,129,520,83
114,130,803,132
115,1,264,49
115,2,537,114
115,3,537,114
115,4,775,160
115,5,450,97
115,6,450,97
115,7,741,134
115,8,756,154
115,9,1329,237
115,10,370,84
115,11,370,84
115,12,1189,231
115,13,757,138
115,14,729,146
115,15,741,134
115,16,614,128
115,17,475,103
115,18,1223,236
115,19,105,95
115,20,49,31
115,21,277,68
115,22,836,152
115,23,1390,267
115,24,1033,185
115,25,780,155
115,26,1082,194
115,27,223,58
115,28,594,125
115,29,75,36
115,30,546,117
115,31,1051,188
115,32,433,95
115,33,328,77
115,34,841,170
115,35,1120,201
115,36,1637,355
115,37,58,10
115,38,220,60
115,39,88,16
115,40,1752,325
115,41,490,89
115,42,352,81
115,43,740,152
115,44,641,136
115,45,1503,262
115,46,1503,262
115,47,505,110
115,48,746,152
115,49,459,100
115,50,285,51
115,51,691,142
115,52,97,39
115,53,1227,239
115,54,2089,431
115,55,1153,226
115,56,1899,353
115,57,548,99
115,58,239,42
115,59,247,44
115,60,2254,458
115,61,548,95
115,62,1076,193
115,63,474,103
115,64,620,129
115,65,75,13
115,66,75,13
115,67,541,94
115,68,101,40
115,69,682,125
115,70,517,90
115,71,435,135
115,72,1076,193
115,73,259,46
115,74,977,176
115,75,404,92
115,76,214,57
115,77,1894,401
115,78,1894,401
115,79,732,150
115,80,2056,425
115,81,293,51
115,82,342,79
115,83,1377,242
115,84,692,126
115,85,1463,280
115,86,377,125
115,87,293,51
115,88,1427,268
115,89,1415,272
115,90,1223,236
115,91,1316,309
115,92,646,133
115,93,548,117
115,94,1676,306
115,95,287,70
115,96,550,118
115,97,405,91
115,98,683,141
115,99,356,82
115,100,1545,341
115,101,451,99
115,102,142,47
115,103,946,186
115,104,900,179
115,105,920,182
115,106,436,95
115,107,1076,193
115,108,278,71
115,109,855,168
115,110,855,168
115,111,75,13
115,112,264,48
115,113,277,68
115,114,644,136
115,116,274,67
115,117,366,84
115,118,865,157
115,119,930,182
115,120,278,68
115,121,734,134
115,122,381,87
115,123,1977,365
115,124,439,154
115,125,221,41
115,126,391,88
115,127,574,122
115,128,1048,207
115,129,278,68
115,130,391,88
116,1,600,109
116,2,263,47
116,3,263,47
116,4,656,118
116,5,337,57
116,6,337,57
116,7,576,103
116,8,482,87
116,9,1232,221
116,10,96,17
116,11,96,17
116,12,916,163
116,13,741,132
116,14,456,79
116,15,576,103
116,16,340,61
116,17,362,63
116,18,949,169
116,19,230,41
116,20,225,39
116,21,164,28
116,22,925,167
116,23,1116,200
116,24,998,181
116,25,507,88
116,26,1047,190
116,27,51,8
116,28,321,57
116,29,199,35
116,30,433,77
116,31,1016,184
116,32,320,55
116,33,215,37
116,34,567,103
116,35,1046,186
116,36,1704,368
116,37,394,71
116,38,171,33
116,39,424,76
116,40,1478,258
116,41,429,79
116,42,78,14
116,43,466,84
116,44,522,94
116,45,1608,282
116,46,1608,282
116,47,231,43
116,48,472,85
116,49,186,33
116,50,372,68
116,51,417,75
116,52,177,31
116,53,953,172
116,54,2134,424
116,55,879,159
116,56,1625,286
116,57,488,89
116,58,418,77
116,59,410,75
116,60,2189,433
116,61,110,21
116,62,1001,178
116,63,362,63
116,64,347,62
116,65,410,74
116,66,410,74
116,67,116,22
116,68,173,30
116,69,622,115
116,70,140,26
116,71,770,196
116,72,1041,189
116,73,398,73
116,74,906,162
116,75,130,25
116,76,101,17
116,77,1621,334
116,78,1621,334
116,79,458,83
116,80,2100,418
116,81,629,112
116,82,68,12
116,83,1482,262
116,84,632,116
116,85,1189,213
116,86,712,185
116,87,629,112
116,88,1153,201
116,89,1141,205
116,90,949,169
116,91,1729,364
116,92,373,66
116,93,435,77
116,94,1402,239
116,95,174,30
116,96,276,51
116,97,292,51
116,98,409,74
116,99,243,42
116,100,1612,354
116,101,338,59
116,102,253,45
116,103,673,119
116,104,627,112
116,105,647,115
116,106,323,55
116,107,1041,189
116,108,199,37
116,109,581,101
116,110,581,101
116,111,410,74
116,112,600,109
116,113,164,28
116,114,525,94
116,115,336,61
116,117,92,16
116,118,954,172
116,119,657,115
116,120,5,1
116,121,718,128
116,122,268,47
116,123,1703,298
116,124,690,151
116,125,557,101
116,126,118,21
116,127,461,82
116,128,775,139
116,129,5,1
116,130,278,48
117,1,692,124
117,2,171,31
117,3,171,31
117,4,564,101
117,5,429,72
117,6,429,72
117,7,484,86
117,8,390,70
117,9,1140,204
117,10,4,1
117,11,4,1
117,12,824,147
117,13,649,115
117,14,364,62
117,15,484,86
117,16,248,45
117,17,454,78
117,18,857,152
117,19,322,56
117,20,317,54
117,21,256,43
117,22,833,150
117,23,1024,183
117,24,907,164
117,25,415,71
117,26,956,173
117,27,143,24
117,28,229,41
117,29,291,50
117,30,525,92
117,31,925,167
117,32,412,70
117,33,307,52
117,34,475,86
117,35,954,169
117,36,1701,367
117,37,486,86
117,38,168,32
117,39,516,91
117,40,1386,241
117,41,426,78
117,42,14,2
117,43,374,68
117,44,430,77
117,45,1516,265
117,46,1516,265
117,47,181,32
117,48,381,68
117,49,94,17
117,50,369,67
117,51,325,59
117,52,269,46
117,53,861,155
117,54,2042,407
117,55,788,142
117,56,1533,269
117,57,485,88
117,58,415,76
117,59,407,74
117,60,2097,416
117,61,107,20
117,62,909,161
117,63,454,78
117,64,255,45
117,65,502,89
117,66,502,89
117,67,113,21
117,68,265,45
117,69,739,131
117,70,137,25
117,71,862,211
117,72,950,172
117,73,395,72
117,74,814,145
117,75,80,14
117,76,193,32
117,77,1529,317
117,78,1529,317
117,79,367,66
117,80,2008,401
117,81,721,127
117,82,24,4
117,83,1390,245
117,84,728,129
117,85,1097,196
117,86,804,200
117,87,721,127
117,88,1062,185
117,89,1049,188
117,90,857,152
117,91,1637,347
117,92,281,49
117,93,370,65
117,94,1310,222
117,95,266,45
117,96,226,40
117,97,384,66
117,98,318,57
117,99,335,57
117,100,1609,353
117,101,294,51
117,102,345,60
117,103,581,102
117,104,535,95
117,105,555,98
117,106,415,70
117,107,950,172
117,108,196,36
117,109,490,84
117,110,490,84
117,111,502,89
117,112,692,124
117,113,256,43
117,114,433,77
117,115,428,76
117,116,92,15
117,118,862,155
117,119,565,98
117,120,87,15
117,121,626,111
117,122,360,62
117,123,1612,281
117,124,687,150
117,125,649,116
117,126,26,5
117,127,553,97
117,128,683,123
117,129,87,15
117,130,370,63
118,1,511,115
118,2,715,125
118,3,715,125
118,4,650,119
118,5,1143,192
118,6,1143,192
118,7,377,70
118,8,894,153
118,9,464,80
118,10,858,148
118,11,858,148
118,12,990,168
118,13,253,44
118,14,908,156
118,15,377,70
118,16,793,139
118,17,1168,198
118,18,1023,173
118,19,1035,176
118,20,834,142
118,21,970,163
118,22,29,5
118,23,580,99
118,24,451,78
118,25,959,165
118,26,500,87
118,27,856,143
118,28,773,136
118,29,807,138
118,30,1239,212
118,31,469,81
118,32,1126,190
118,33,1021,172
118,34,933,161
118,35,256,44
118,36,1009,239
118,37,940,162
118,38,663,112
118,39,970,167
118,40,1088,183
118,41,376,66
118,42,876,151
118,43,839,143
118,44,631,116
118,45,638,105
118,46,638,105
118,47,926,161
118,48,879,153
118,49,768,133
118,50,580,100
118,51,869,153
118,52,817,140
118,53,743,126
118,54,1682,334
118,55,426,72
118,56,1235,211
118,57,317,56
118,58,626,109
118,59,618,107
118,60,1627,324
118,61,695,117
118,62,211,36
118,63,1168,198
118,64,799,139
118,65,956,165
118,66,956,165
118,67,689,116
118,68,821,141
118,69,183,33
118,70,665,112
118,71,532,160
118,72,494,86
118,73,606,105
118,74,112,19
118,75,942,163
118,76,907,152
118,77,1539,328
118,78,1539,328
118,79,893,155
118,80,1715,340
118,81,769,134
118,82,886,153
118,83,512,85
118,84,173,31
118,85,507,87
118,86,474,149
118,87,769,134
118,88,1228,205
118,89,555,95
118,90,1023,173
118,91,689,175
118,92,825,143
118,93,1283,224
118,94,1476,243
118,95,980,165
118,96,1088,189
118,97,1098,186
118,98,862,152
118,99,1049,177
118,100,917,225
118,101,1156,200
118,102,741,126
118,103,919,156
118,104,873,149
118,105,893,152
118,106,1129,190
118,107,494,86
118,108,691,118
118,109,933,158
118,110,933,158
118,111,956,165
118,112,558,123
118,113,970,163
118,114,429,80
118,115,882,152
118,116,805,135
118,117,862,149
118,119,1109,192
118,120,801,134
118,121,276,49
118,122,1074,182
118,123,1142,193
118,124,336,84
118,125,554,122
118,126,836,144
118,127,1267,217
118,128,809,139
118,129,801,134
118,130,1084,183
119,1,1238,217
119,2,418,72
119,3,418,72
119,4,811,142
119,5,715,120
119,6,715,120
119,7,731,127
119,8,327,59
119,9,1146,205
119,10,561,95
119,11,561,95
119,12,830,148
119,13,896,156
119,14,201,36
119,15,731,127
119,16,468,84
119,17,710,144
119,18,863,153
119,19,868,149
119,20,881,150
119,21,719,121
119,22,1080,191
119,23,1030,184
119,24,913,165
119,25,146,26
119,26,962,174
119,27,708,119
119,28,487,88
119,29,855,146
119,30,758,130
119,31,931,168
119,32,698,118
119,33,854,145
119,34,242,43
119,35,1355,243
119,36,1963,412
119,37,1032,179
119,38,648,111
119,39,1062,184
119,40,1392,242
119,41,846,149
119,42,579,98
119,43,380,69
119,44,677,118
119,45,1522,266
119,46,1522,266
119,47,375,66
119,48,309,55
119,49,471,80
119,50,789,138
119,51,391,71
119,52,833,142
119,53,867,156
119,54,2048,408
119,55,794,143
119,56,1539,270
119,57,905,159
119,58,835,147
119,59,827,145
119,60,2103,417
119,61,672,116
119,62,1156,202
119,63,901,155
119,64,321,57
119,65,1048,182
119,66,1048,182
119,67,678,117
119,68,829,141
119,69,986,172
119,70,702,121
119,71,1697,363
119,72,956,173
119,73,815,143
119,74,1061,186
119,75,603,103
119,76,782,132
119,77,1535,318
119,78,1535,318
119,79,295,53
119,80,2014,402
119,81,1267,220
119,82,589,100
119,83,1396,246
119,84,975,170
119,85,1103,197
119,86,1350,293
119,87,1267,220
119,88,1067,185
119,89,1055,189
119,90,863,153
119,91,1643,348
119,92,284,50
119,93,448,77
119,94,1316,223
119,95,709,120
119,96,529,90
119,97,591,101
119,98,324,58
119,99,640,109
119,100,1871,398
119,101,597,101
119,102,727,125
119,103,402,70
119,104,448,78
119,105,428,74
119,106,940,160
119,107,956,173
119,108,590,101
119,109,386,67
119,110,386,67
119,111,1048,182
119,112,1238,217
119,113,719,121
119,114,680,118
119,115,974,169
119,116,657,111
119,117,565,96
119,118,1109,196
119,120,652,110
119,121,873,152
119,122,615,104
119,123,1618,282
119,124,1139,223
119,125,1195,209
119,126,539,91
119,127,786,135
119,128,689,124
119,129,652,110
119,130,605,103
120,1,605,110
120,2,258,46
120,3,258,46
120,4,651,117
120,5,342,58
120,6,342,58
120,7,571,102
120,8,477,86
120,9,1227,220
120,10,91,16
120,11,91,16
120,12,911,162
120,13,736,131
120,14,451,78
120,15,571,102
120,16,335,60
120,17,367,64
120,18,945,168
120,19,235,42
120,20,229,40
120,21,169,29
120,22,920,166
120,23,1111,199
120,24,994,180
120,25,502,87
120,26,1043,189
120,27,56,9
120,28,316,56
120,29,203,36
120,30,438,78
120,31,1012,183
120,32,325,56
120,33,220,38
120,34,562,102
120,35,1041,185
120,36,1700,367
120,37,399,72
120,38,167,32
120,39,429,77
120,40,1473,257
120,41,425,78
120,42,73,13
120,43,461,83
120,44,517,93
120,45,1603,281
120,46,1603,281
120,47,226,42
120,48,468,84
120,49,181,32
120,50,368,67
120,51,412,74
120,52,181,32
120,53,948,171
120,54,2129,423
120,55,875,158
120,56,1620,285
120,57,484,88
120,58,414,76
120,59,406,74
120,60,2184,432
120,61,106,20
120,62,996,177
120,63,367,64
120,64,342,61
120,65,415,75
120,66,415,75
120,67,112,21
120,68,177,31
120,69,618,114
120,70,136,25
120,71,775,197
120,72,1037,188
120,73,394,72
120,74,901,161
120,75,125,24
120,76,106,18
120,77,1616,333
120,78,1616,333
120,79,454,82
120,80,2095,417
120,81,634,113
120,82,63,11
120,83,1477,261
120,84,628,115
120,85,1184,212
120,86,717,186
120,87,634,113
120,88,1149,200
120,89,1136,204
120,90,945,168
120,91,1724,363
120,92,368,65
120,93,440,78
120,94,1398,238
120,95,179,31
120,96,271,50
120,97,297,52
120,98,405,73
120,99,248,43
120,100,1608,353
120,101,343,60
120,102,257,46
120,103,668,118
120,104,622,111
120,105,642,114
120,106,328,56
120,107,1037,188
120,108,195,36
120,109,577,100
120,110,577,100
120,111,415,75
120,112,605,110
120,113,169,29
120,114,520,93
120,115,341,62
120,116,5,1
120,117,87,15
120,118,949,171
120,119,652,114
120,121,713,127
120,122,273,48
120,123,1699,297
120,124,686,150
120,125,562,102
120,126,113,20
120,127,466,83
120,128,770,138
120,129,0,0
120,130,283,49
121,1,557,122
121,2,479,80
121,3,479,80
121,4,414,74
121,5,1055,176
121,6,1055,176
121,7,142,25
121,8,698,120
121,9,537,94
121,10,622,103
121,11,622,103
121,12,848,145
121,13,23,4
121,14,672,111
121,15,142,25
121,16,557,94
121,17,1080,182
121,18,882,150
121,19,947,160
121,20,788,133
121,21,882,147
121,22,306,55
121,23,491,86
121,24,349,60
121,25,723,120
121,26,398,69
121,27,769,127
121,28,537,91
121,29,762,129
121,30,1151,196
121,31,367,63
121,32,1038,174
121,33,933,156
121,34,697,116
121,35,329,58
121,36,1082,253
121,37,895,153
121,38,617,103
121,39,925,158
121,40,946,158
121,41,267,46
121,42,640,106
121,43,683,118
121,44,396,71
121,45,711,119
121,46,711,119
121,47,690,116
121,48,643,108
121,49,532,88
121,50,472,80
121,51,633,108
121,52,894,150
121,53,587,100
121,54,1755,348
121,55,324,54
121,56,1093,186
121,57,301,52
121,58,495,85
121,59,488,83
121,60,1700,338
121,61,587,97
121,62,284,50
121,63,1080,182
121,64,563,94
121,65,911,156
121,66,911,156
121,67,580,96
121,68,890,149
121,69,229,40
121,70,556,92
121,71,578,167
121,72,392,68
121,73,476,81
121,74,189,34
121,75,706,118
121,76,819,136
121,77,1553,315
121,78,1553,315
121,79,657,110
121,80,1788,354
121,81,638,110
121,82,650,108
121,83,585,99
121,84,218,38
121,85,580,101
121,86,520,156
121,87,638,110
121,88,1086,182
121,89,473,83
121,90,882,150
121,91,762,189
121,92,589,98
121,93,1047,179
121,94,1335,220
121,95,892,149
121,96,852,144
121,97,1010,170
121,98,626,107
121,99,961,161
121,100,990,239
121,101,920,155
121,102,696,117
121,103,817,138
121,104,771,131
121,105,791,134
121,106,1041,174
121,107,392,68
121,108,559,93
121,109,798,134
121,110,798,134
121,111,911,156
121,112,604,130
121,113,882,147
121,114,193,35
121,115,837,143
121,116,718,119
121,117,626,104
121,118,277,49
121,119,873,147
121,120,713,118
121,122,986,166
121,123,1000,168
121,124,382,91
121,125,600,129
121,126,600,99
121,127,1179,201
121,128,707,121
121,129,713,118
121,130,996,167
122,1,623,113
122,2,531,92
122,3,531,92
122,4,924,163
122,5,100,16
122,6,100,16
122,7,844,148
122,8,750,132
122,9,1500,266
122,10,364,62
122,11,364,62
122,12,1184,209
122,13,1009,177
122,14,724,124
122,15,844,148
122,16,609,106
122,17,191,33
122,18,1218,214
122,19,253,45
122,20,332,57
122,21,104,17
122,22,1193,212
122,23,1384,245
122,24,1267,226
122,25,761,132
122,26,1316,235
122,27,217,36
122,28,589,103
122,29,306,53
122,30,260,46
122,31,1285,229
122,32,83,14
122,33,239,41
122,34,835,148
122,35,1314,231
122,36,1996,420
122,37,417,75
122,38,440,78
122,39,447,80
122,40,1746,303
122,41,698,124
122,42,346,59
122,43,735,130
122,44,790,139
122,45,1876,327
122,46,1876,327
122,47,391,71
122,48,741,130
122,49,454,78
122,50,641,113
122,51,685,120
122,52,284,49
122,53,1221,217
122,54,2402,469
122,55,1148,204
122,56,1893,331
122,57,757,134
122,58,598,107
122,59,606,109
122,60,2457,478
122,61,379,66
122,62,1269,223
122,63,386,67
122,64,615,107
122,65,433,78
